x,y,ppscore,case,is_valid_score,metric,baseline_score,model_score,model
education_high.school,marital_single,0.0,classification,True,weighted F1,0.5890642957416939,0.5890642957416939,DecisionTreeClassifier()
education_high.school,education_basic.4y,0.0,classification,True,weighted F1,0.8459862403714254,0.8459862756098908,DecisionTreeClassifier()
education_high.school,education_basic.6y,0.0,classification,True,weighted F1,0.9159242152927858,0.9159242479843185,DecisionTreeClassifier()
education_high.school,education_basic.9y,0.0,classification,True,weighted F1,0.7824970286331714,0.7824970664849125,DecisionTreeClassifier()
education_high.school,education_high.school,1.0,predict_itself,True,,0.0,1.0,
education_high.school,education_illiterate,0.0,classification,True,weighted F1,0.9991000900270081,0.9991001200480192,DecisionTreeClassifier()
education_high.school,education_other,0.0,classification,True,weighted F1,0.9359724067450179,0.9359724387597609,DecisionTreeClassifier()
education_high.school,education_professional.course,0.0,classification,True,weighted F1,0.8223959552953698,0.8223959914799367,DecisionTreeClassifier()
education_high.school,education_university.degree,0.0,classification,True,weighted F1,0.588,0.583020576269366,DecisionTreeClassifier()
education_high.school,housing_no,0.0,classification,True,weighted F1,0.5104,0.4048819252432156,DecisionTreeClassifier()
education_high.school,housing_other,0.0,classification,True,weighted F1,0.9659314586283634,0.9659315000281583,DecisionTreeClassifier()
education_high.school,housing_yes,0.0,classification,True,weighted F1,0.5044,0.37823879903879903,DecisionTreeClassifier()
education_high.school,loan_no,0.0,classification,True,weighted F1,0.7506525486764385,0.7506526010288102,DecisionTreeClassifier()
education_high.school,loan_other,0.0,classification,True,weighted F1,0.9659314586283634,0.9659315000281583,DecisionTreeClassifier()
education_high.school,loan_yes,0.0,classification,True,weighted F1,0.78278029386344,0.78278029386344,DecisionTreeClassifier()
education_high.school,contact_cellular,0.0,classification,True,weighted F1,0.5252,0.4949951353586341,DecisionTreeClassifier()
education_high.school,contact_telephone,0.0,classification,True,weighted F1,0.5252,0.4949951353586341,DecisionTreeClassifier()
education_high.school,month_apr,0.0,classification,True,weighted F1,0.9038849111202977,0.9038849111202977,DecisionTreeClassifier()
education_high.school,month_aug,0.0,classification,True,weighted F1,0.7856143319663286,0.7856143822449225,DecisionTreeClassifier()
education_high.school,month_dec,0.0,classification,True,weighted F1,0.9934048506714773,0.9934048909366446,DecisionTreeClassifier()
education_high.school,month_jul,0.0,classification,True,weighted F1,0.7456105217010083,0.7456105217010083,DecisionTreeClassifier()
education_high.school,month_jun,0.0,classification,True,weighted F1,0.8138056593699947,0.8138056958878435,DecisionTreeClassifier()
education_high.school,month_mar,0.0,classification,True,weighted F1,0.9781536818777072,0.978153712550598,DecisionTreeClassifier()
education_high.school,month_may,0.0,classification,True,weighted F1,0.5504,0.5281352140035489,DecisionTreeClassifier()
education_high.school,month_nov,0.0,classification,True,weighted F1,0.8561036164844407,0.8561036164844407,DecisionTreeClassifier()
education_high.school,month_oct,0.0,classification,True,weighted F1,0.972187301907742,0.9721873327667856,DecisionTreeClassifier()
education_high.school,month_sep,0.0,classification,True,weighted F1,0.9796465565847764,0.9796465565847764,DecisionTreeClassifier()
education_high.school,day_of_week_fri,0.0,classification,True,weighted F1,0.7283091591260208,0.7283092128771804,DecisionTreeClassifier()
education_high.school,day_of_week_mon,0.0,classification,True,weighted F1,0.692644755401321,0.6926447974770884,DecisionTreeClassifier()
education_high.school,day_of_week_thu,0.0,classification,True,weighted F1,0.7014489682097045,0.701449009836551,DecisionTreeClassifier()
education_high.school,day_of_week_tue,0.0,classification,True,weighted F1,0.7213619121389842,0.7213619527788551,DecisionTreeClassifier()
education_high.school,day_of_week_wed,0.0,classification,True,weighted F1,0.7119408641563924,0.7119409052766672,DecisionTreeClassifier()
education_high.school,poutcome_failure,0.0,classification,True,weighted F1,0.8537885521885522,0.8537885521885522,DecisionTreeClassifier()
education_high.school,poutcome_nonexistent,0.0,classification,True,weighted F1,0.8086619878035733,0.808662024548508,DecisionTreeClassifier()
education_high.school,poutcome_success,0.0,classification,True,weighted F1,0.9531504216194249,0.9531504530843764,DecisionTreeClassifier()
education_illiterate,age,0.0,regression,True,mean absolute error,8.334,8.46408943949183,DecisionTreeRegressor()
education_illiterate,campaign,0.0,regression,True,mean absolute error,1.5188,1.756227030973765,DecisionTreeRegressor()
education_illiterate,pdays,0.0,regression,True,mean absolute error,34.3472,66.33678169972478,DecisionTreeRegressor()
education_illiterate,previous,0.0,regression,True,mean absolute error,0.1646,0.28633293336910726,DecisionTreeRegressor()
education_illiterate,emp.var.rate,0.0,regression,True,mean absolute error,1.27854,1.4377031294363132,DecisionTreeRegressor()
education_illiterate,cons.price.idx,0.0,regression,True,mean absolute error,0.5086362000000009,0.5101918722710503,DecisionTreeRegressor()
education_illiterate,cons.conf.idx,0.0,regression,True,mean absolute error,3.7565400000000007,3.952241656296239,DecisionTreeRegressor()
education_illiterate,euribor3m,0.0,regression,True,mean absolute error,1.341607,1.6275831969189032,DecisionTreeRegressor()
education_illiterate,nr.employed,0.0,regression,True,mean absolute error,54.77754000000009,62.890005481109576,DecisionTreeRegressor()
education_illiterate,subscribed,0.0,classification,True,weighted F1,0.8338834128245893,0.8338834485508552,DecisionTreeClassifier()
education_illiterate,job_admin.,0.0,classification,True,weighted F1,0.6436654404204273,0.6436654851455215,DecisionTreeClassifier()
education_illiterate,job_blue-collar,0.0,classification,True,weighted F1,0.676487536623845,0.6768626275454789,DecisionTreeClassifier()
education_illiterate,job_entrepreneur,0.0,classification,True,weighted F1,0.9460336490477644,0.9460336807440198,DecisionTreeClassifier()
education_illiterate,job_housemaid,0.0,classification,True,weighted F1,0.960873887931908,0.960873919136163,DecisionTreeClassifier()
education_illiterate,job_management,0.0,classification,True,weighted F1,0.8918827192527243,0.8918827527999239,DecisionTreeClassifier()
education_illiterate,job_other,0.0,classification,True,weighted F1,0.986819445560466,0.986819445560466,DecisionTreeClassifier()
education_illiterate,job_retired,0.0,classification,True,weighted F1,0.9368591744993869,0.9368591744993869,DecisionTreeClassifier()
education_illiterate,job_self-employed,0.0,classification,True,weighted F1,0.9466262498727217,0.9466262815367164,DecisionTreeClassifier()
education_illiterate,job_services,0.0,classification,True,weighted F1,0.8584201680672268,0.8584201680672268,DecisionTreeClassifier()
education_illiterate,job_student,0.0,classification,True,weighted F1,0.9698030508132135,0.9698030817471399,DecisionTreeClassifier()
education_illiterate,job_technician,0.0,classification,True,weighted F1,0.7652658690450294,0.7652659205141222,DecisionTreeClassifier()
education_illiterate,job_unemployed,0.0,classification,True,weighted F1,0.961765964343598,0.961765964343598,DecisionTreeClassifier()
education_illiterate,marital_divorced,0.0,classification,True,weighted F1,0.8347465140919686,0.8347465616714926,DecisionTreeClassifier()
education_illiterate,marital_married,0.0,classification,True,weighted F1,0.5204,0.44455341865194586,DecisionTreeClassifier()
education_illiterate,marital_other,0.0,classification,True,weighted F1,0.9976006405124099,0.9976006405124099,DecisionTreeClassifier()
education_illiterate,marital_single,0.0,classification,True,weighted F1,0.5890642957416939,0.5890642957416939,DecisionTreeClassifier()
education_illiterate,education_basic.4y,0.0,classification,True,weighted F1,0.8459862403714254,0.8459862756098908,DecisionTreeClassifier()
education_illiterate,education_basic.6y,0.0,classification,True,weighted F1,0.9159242152927858,0.9159242479843185,DecisionTreeClassifier()
education_illiterate,education_basic.9y,0.0,classification,True,weighted F1,0.7824970286331714,0.7824970664849125,DecisionTreeClassifier()
education_illiterate,education_high.school,0.0,classification,True,weighted F1,0.6696711944852526,0.6696712377705634,DecisionTreeClassifier()
education_illiterate,education_illiterate,1.0,predict_itself,True,,0.0,1.0,
education_illiterate,education_other,0.0,classification,True,weighted F1,0.9359724067450179,0.9359724387597609,DecisionTreeClassifier()
education_illiterate,education_professional.course,0.0,classification,True,weighted F1,0.8223959552953698,0.8223959914799367,DecisionTreeClassifier()
education_illiterate,education_university.degree,0.0,classification,True,weighted F1,0.588,0.583020576269366,DecisionTreeClassifier()
education_illiterate,housing_no,0.0,classification,True,weighted F1,0.5104,0.40623529972650335,DecisionTreeClassifier()
education_illiterate,housing_other,0.0,classification,True,weighted F1,0.9659314586283634,0.9659315000281583,DecisionTreeClassifier()
education_illiterate,housing_yes,0.0,classification,True,weighted F1,0.5044,0.3795829119940406,DecisionTreeClassifier()
education_illiterate,loan_no,0.0,classification,True,weighted F1,0.7506525486764385,0.7504542759270367,DecisionTreeClassifier()
education_illiterate,loan_other,0.0,classification,True,weighted F1,0.9659314586283634,0.9659315000281583,DecisionTreeClassifier()
education_illiterate,loan_yes,0.0,classification,True,weighted F1,0.78278029386344,0.78278029386344,DecisionTreeClassifier()
education_illiterate,contact_cellular,0.0,classification,True,weighted F1,0.5252,0.49581931163383197,DecisionTreeClassifier()
education_illiterate,contact_telephone,0.0,classification,True,weighted F1,0.5252,0.4949000126670921,DecisionTreeClassifier()
education_illiterate,month_apr,0.0,classification,True,weighted F1,0.9038849111202977,0.9038849111202977,DecisionTreeClassifier()
education_illiterate,month_aug,0.0,classification,True,weighted F1,0.7856143319663286,0.7855149631431867,DecisionTreeClassifier()
education_illiterate,month_dec,0.0,classification,True,weighted F1,0.9934048506714773,0.9934048909366446,DecisionTreeClassifier()
education_illiterate,month_jul,0.0,classification,True,weighted F1,0.7456105217010083,0.7456105217010083,DecisionTreeClassifier()
education_illiterate,month_jun,0.0,classification,True,weighted F1,0.8138056593699947,0.8138056958878435,DecisionTreeClassifier()
education_illiterate,month_mar,0.0,classification,True,weighted F1,0.9781536818777072,0.978153712550598,DecisionTreeClassifier()
education_illiterate,month_may,0.0,classification,True,weighted F1,0.5504,0.5281352140035489,DecisionTreeClassifier()
education_illiterate,month_nov,0.0,classification,True,weighted F1,0.8561036164844407,0.8561036164844407,DecisionTreeClassifier()
education_illiterate,month_oct,0.0,classification,True,weighted F1,0.972187301907742,0.9721873327667856,DecisionTreeClassifier()
education_illiterate,month_sep,0.0,classification,True,weighted F1,0.9796465565847764,0.9796465565847764,DecisionTreeClassifier()
education_illiterate,day_of_week_fri,0.0,classification,True,weighted F1,0.7283091591260208,0.7286872232886368,DecisionTreeClassifier()
education_illiterate,day_of_week_mon,0.0,classification,True,weighted F1,0.692644755401321,0.6926447974770884,DecisionTreeClassifier()
education_illiterate,day_of_week_thu,0.0,classification,True,weighted F1,0.7014489682097045,0.701449009836551,DecisionTreeClassifier()
education_illiterate,day_of_week_tue,0.0,classification,True,weighted F1,0.7213619121389842,0.7213619527788551,DecisionTreeClassifier()
education_illiterate,day_of_week_wed,0.0,classification,True,weighted F1,0.7119408641563924,0.7119409052766672,DecisionTreeClassifier()
education_illiterate,poutcome_failure,0.0,classification,True,weighted F1,0.8537885521885522,0.8537885521885522,DecisionTreeClassifier()
education_illiterate,poutcome_nonexistent,0.0,classification,True,weighted F1,0.8086619878035733,0.808662024548508,DecisionTreeClassifier()
education_illiterate,poutcome_success,0.0,classification,True,weighted F1,0.9531504216194249,0.9531504530843764,DecisionTreeClassifier()
education_other,age,0.0,regression,True,mean absolute error,8.334,8.449168168321828,DecisionTreeRegressor()
education_other,campaign,0.0,regression,True,mean absolute error,1.5188,1.7558583288191807,DecisionTreeRegressor()
education_other,pdays,0.0,regression,True,mean absolute error,34.3472,66.17986483758168,DecisionTreeRegressor()
education_other,previous,0.0,regression,True,mean absolute error,0.1646,0.2861645804753801,DecisionTreeRegressor()
education_other,emp.var.rate,0.0,regression,True,mean absolute error,1.27854,1.4374425408778295,DecisionTreeRegressor()
education_other,cons.price.idx,0.0,regression,True,mean absolute error,0.5086362000000009,0.5087209022870863,DecisionTreeRegressor()
education_other,cons.conf.idx,0.0,regression,True,mean absolute error,3.7565400000000007,3.9535181610449976,DecisionTreeRegressor()
education_other,euribor3m,0.0,regression,True,mean absolute error,1.341607,1.6274147853468925,DecisionTreeRegressor()
education_other,nr.employed,0.0,regression,True,mean absolute error,54.77754000000009,62.88120822224429,DecisionTreeRegressor()
education_other,subscribed,0.0,classification,True,weighted F1,0.8338834128245893,0.8338834485508552,DecisionTreeClassifier()
education_other,job_admin.,0.0,classification,True,weighted F1,0.6436654404204273,0.6436654851455215,DecisionTreeClassifier()
education_other,job_blue-collar,0.0,classification,True,weighted F1,0.676487536623845,0.6764875938641238,DecisionTreeClassifier()
education_other,job_entrepreneur,0.0,classification,True,weighted F1,0.9460336490477644,0.9460336807440198,DecisionTreeClassifier()
education_other,job_housemaid,0.0,classification,True,weighted F1,0.960873887931908,0.960873919136163,DecisionTreeClassifier()
education_other,job_management,0.0,classification,True,weighted F1,0.8918827192527243,0.8918827527999239,DecisionTreeClassifier()
